,Job Title,Skills
425,Senior Network Service Engineer,"Self-Motivation,Operational Efficiency,Session Initiation Protocols,Network Planning And Design,Financial Market,Resourcefulness,Financial Technology (FinTech),Technical Engineering,Network Engineering,SIP Trunking,Network Infrastructure,Organizational Skills,Order Delivery,Sales,Operations,Customer Service,Communications,Telecommunications,Wavelength-Division Multiplexing"
426,"Network Engineer, Digital Bank","Planning,Bash (Scripting Language),Python (Programming Language),Resilience,Firewall,Network Security,Ansible,Interpersonal Communications,Network Troubleshooting,Network Architecture,Information Technology,Computer Science,Troubleshooting (Problem Solving)"
427,Network Engineer (Physical Network Infrastructure) - 2024 Start,"Recommender Systems,Curiosity,Multitopology Routing Configuration,Tcpdump,Network Engineering,Linux,TCP/IP,Communications,Compassion,Intelligent Networks,Network Monitoring,Juniper Network Technologies,Border Gateway Protocol,Simple Network Management Protocols,Routing Protocols,Content Creation,Open Shortest Path First (OSPF),Open Systems Interconnection,Public Cloud,Computer Engineering,TikTok,Scalability,Computer Science,Creativity,Software Development,Innovation,Telemetry,Network Switches"
428,Information Technology Engineer,"Debugging,.NET Framework,Crystal Reports (Reporting Software),Microsoft Visual Studio,Interpersonal Communications,Operating Systems,Communications,SQL (Programming Language),Cyber Security,Group Policy,Microsoft Office,Disaster Recovery,Amazon Web Services,Time Management,Information Technology,Coordinating,Computer Hardware"
429,Network Engineer,"Firewall,Infrastructure Security,System Administration,Network Administration,Multicasting,Network Planning And Design,Network Performance Management,Network Engineering,Network Protocols,Networking Cables,Change Management,Communications,Configuration Management Databases,Network Infrastructure,Problem Solving,Juniper Network Technologies,Business Requirements,Broadcast Operations,Wide Area Networks,Computer Science,Network Architecture,Information Technology,Operations,Information Systems,Management,Troubleshooting (Problem Solving),Customer Service,IT Capacity Management,Procurement"
430,"Senior End User IT Engineer, End User Services – IT Engineering & Solutions","Ingenuity,Cloud Computing,Compliance Risk,Application Services,Virtual Desktops,Cyber Security,Endpoint Security,RESTful API,Jamf,Communications,Windows Defender,Security Controls,Application Programming Interface (API),Application Deployment,Ansible,Problem Solving,Multitasking,Mac OS,Azure Active Directory,Endpoint Management,Microsoft Intune (Mobile Device Management Software),CyberArk,Certified Information Systems Security Professional,Microsoft Security Essentials,Scripting,Command-Line Interface,Cloud Migration,Group Policy,Team Oriented,Wireless Networks,Patch Management,Bash (Scripting Language),Windows PowerShell,Risk Management,Postman API Platform,Application Packaging,Creativity,Dashboard,Operations,Network Access Control,Management,Mobile Device Management,Puppet (Configuration Management Tool),Automation,Usability,Operating Systems,Vulnerability,Auditing"
431,Cloud Infrastructure Engineer,"Cloud Infrastructure,Digital Transformation,Smart Systems,Agile Methodology,Database Virtualization,Agile Software Development,Application Development,Data Science,Distributed Computing,Technical Design,Network Storage,Kubernetes,Cloud Services,Professionalism,Emerging Technologies,Virtualization,Presentations,Time Management,Enterprise Security,Enterprise Application Integration,Information Technology Infrastructure Library,Verbal Communication Skills,Operations Support Systems,Web Services,Learning Development,TOGAF Certification,Scalability,Cyber Security,Java Enterprise Edition,Software As A Service (SaaS),Cloud Development,Web Servers,Technical Analysis,DevOps,Artificial Intelligence,Application Design,Architectural Design,Computer Science,Information Technology,Amazon Web Services,Management,Service-Oriented Architecture,Data Centers,Innovation,Simple Object Access Protocol (SOAP)"
432,Senior Solution Engineer,"Debugging,Log Analysis,Cyber Threat Intelligence,Customer Service,Traffic Flow,Ethical Standards And Conduct,Vulnerability Management,OSI Models,Microsoft Azure,Incident Response,Cyber Security,TCP/IP,Communications,Splunk,Python (Programming Language),RESTful API,System Administration,ArcSight Enterprise Security Manager,Problem Solving,Security Information And Event Management (SIEM),English Language,Firewall,Incident Management,JSON,IBM QRadar (SIEM Software),Sales Engineering,Intelligence Agency,Management,Sales,Troubleshooting (Problem Solving),Workflow Management"
433,Infrastructure Engineer (Network Automation),"Firewall,Application Programming Interface (API),Turnaround Time,Agile Methodology,Network Automation,Development Testing,Python (Programming Language),Network Security,Information Technology Infrastructure Library,Network Infrastructure,Ansible,Business Requirements,Learning Development,Wireless LAN,DevOps,HyperText Markup Language (HTML),Virtual Private Networks (VPN),Product Planning,Subnetwork,Local Area Networks,JSON,Wide Area Networks,JavaScript (Programming Language),Network Routing,Prototyping,Automation,Management,Data Centers,Innovation,Firmware,Workflow Management,Network Switches"
434,"Data Engineer, Quantitative Strategy","Data Infrastructure,Data Modeling,Digital Transformation,Smart Systems,Microsoft Azure,Performance Tuning,Application Development,Data Science,Data Engineering,Docker (Software),Git (Version Control System),Algorithms,Python (Programming Language),Apache Spark,Terraform,Encryption,Data Quality,Distributed Data Store,Strategic Partnership,Java (Programming Language),Cloud Technologies,Learning Development,Data Structures,Software Engineering,SQL (Programming Language),Cyber Security,Data Masking,Data Pipelines,Amazon Web Services,Metadata,Data Governance,Apache Airflow,DevOps,Extract Transform Load (ETL),Systems Design,Artificial Intelligence,Document-Oriented Databases,PostgreSQL,Data Access,CI/CD,Computer Science,Data Security,Data Management,Information Technology,Information And Communications Technology,Access Controls,Agile Methodology,Communications,Microsoft Access,IT Capacity Management"
435,Senior Network Operations Engineer,"Log Analysis,Digital Transformation,Identity Services Engine,Multicasting,Operational Efficiency,Development Environment,Multiprotocol Label Switching,Network Access Control,Managed Services,Aruba ClearPass,Customer Support,Fortinet,Cisco firePOWER,Issue Tracking,Enterprise Security,Problem Management,Strategic Planning,IT Service Management,Aruba (Network Management Software),Information Technology Infrastructure Library,Incident Reporting,Firewall,Aruba Certified ClearPass Professional (ACCP),Remote Troubleshooting,Data Governance,Revenue Growth,Wireshark,Vendor Management,Cisco Certified Internetwork Expert,Network Routing,Mentorship,Operations,Management,Troubleshooting (Problem Solving),Innovation,Data Management,Templates,Internet Of Things (IoT),Apple IOS,Inventory Staging"
436,Wireless Communication Network Engineer,"Electronic Engineering,Applied Research,Algorithms,Communications,Electronic Warfare,Telecommunications Networks,Cognitive Radio,Machine Learning,Problem Solving,Electronic Systems,Research And Development,Systems Design,Training And Development,Media Access Controls,TeleCommunications Engineering,Programming Tools,Electrical Engineering,Radio Frequency,Research,Innovation,Microelectronics,Digital Communications,Experimentation"
437,"Network Engineer, APAC","Vendor Management,Virtual Local Area Network (VLAN),Virtual Private Networks (VPN),Networking Hardware,Network Engineering,ITIL Foundation Certification,Network Infrastructure,Cisco Certified Network Professional,Firewall,Network Troubleshooting,Local Area Networks,Wide Area Networks,Security Policies,Computer Science,Disaster Recovery,Wireless Communications,Computer Hardware,Research,R (Programming Language)"
438,Senior/ Engineer (GPON Transmission/ Access Network),"Project Management,Planning,Access Network,Building Management,Scheduling,System Configuration,Electric Power Transmission,Resilience,Integration Testing,Border Gateway Protocol,Regulatory Compliance,Interoperability,Project Planning,Open Shortest Path First (OSPF),Electronic Engineering,Operating Expense,Next-Generation Networks,Contractor Management,Wavelength-Division Multiplexing,Management,Telecommunications,Passive Optical Networks,Capacity Planning,Auditing,Broadband,Coordinating,Operations,Firmware,Troubleshooting (Problem Solving),Network Switches"
439,(Senior) Sales Engineer – South East Asia,"Communications,Computer Networks,Technical Sales,Project Management,Analytical Skills,Network Quality Of Service (QoS),Influencing Skills,Thought Leadership,Network Routing,Sales Prospecting,Sales Engineering,Network Security,Solutions Focused,Market Requirements Documents,Revenue Growth,Persuasive Communication,Innovation,New Product Development,Broadband,Demonstration Skills,Negotiation,Satellite Communications,Internet Of Things (IoT),Presales,Request For Proposal,Sales,Technical Support,Agile Methodology"
440,"Research Engineer, AI Red Team","Thought Leadership,Trustworthiness,Emerging Technologies,Large Language Modeling,Emerging Risk,Cyber Security,Writing,Research,Prototyping,Blogs,Artificial Intelligence"
441,Sr. IP Network/Security Engineer,"Ingenuity,Network Management System,Vulnerability Assessments,Network Planning And Design,SolarWinds,Analytical Skills,Virtual Private Networks (VPN),Engineering Design Process,Cyber Security,Multiprotocol Label Switching,Communications,Complex Networks,Hardening,Network Routing,Fortinet,Network Security,IT Service Management,Enhanced Interior Gateway Routing Protocols,Juniper Network Technologies,CISCO Certified Network Professional - Security,Communications Systems,Border Gateway Protocol,Iperf,Product Engineering,Routing Protocols,Open Shortest Path First (OSPF),Internet Protocols Suite,Change Management,Engineering Support,Network Packet,Wireshark,NetFlow,Security Policies,Computer Science,Operations,Management,Problem Solving,Leadership,Coordinating,Sales,Troubleshooting (Problem Solving),Experimentation"
442,Network Engineer (Entry Level candidates are welcome) (DSC/JH),"Cryptography,Cloud Infrastructure,Planning,Identity Services Engine,SolarWinds,Cyber Resilience,Communications,Project Management,Aruba ClearPass,Fortinet,Cisco Adaptive Security Appliance (ASA),Cisco PIX,Cisco firePOWER,Network Security,Internet Protocol Telephony,Problem Solving,Network Time Protocols,Cyber Security,Authentications,Wireless LAN,Local Area Networks,Defence Engineering,Wide Area Networks,Cyber Engineering,Computer Science,Data Security,Information Technology,Research,Innovation,Writing,Customer Service,Supervisory Control And Data Acquisition (SCADA),Auditing,Network Switches"
