,Job Title,Skills
1372,Technical Architect - Hospital Information Systems / Vmware,"Hospital Information Systems,Healthcare Industry Knowledge,Linux,Technical Drawing,Acquisition Processes,Sales Prospecting,Health Technology,Network Infrastructure,Server Configuration,Project Management,SQL (Programming Language),Firewall,Architectural Design,C (Programming Language),Sales,R (Programming Language),Network Switches"
1373,Director - Stability Architecture,"Blockchain,Nginx,Decentralized Finance (DeFi),Spring Cloud,Apache Kafka,Scheduling,Cryptocurrency,Java (Programming Language),Redis,Elasticsearch,Chaos Engineering,Middleware,Derivatives,Management,Innovation,Research,Governance"
1374,Associate Director (Architecture & Space Planning),"Project Management,Planning,Conceptual Design,Microsoft Word,People Management,Workplace Safety,Risk Analysis,Feasibility Studies,Architectural Design,Regulatory Compliance,Architecture License,Quality Assurance,Consulting,Communications,Presentations,Design Reviews,Smart Buildings,Microsoft PowerPoint,Space Planning,Microsoft Excel,Management,Microsoft Project,Technical Support,Budgeting,Procurement"
1375,SAP Data Architect / SAP Data Lead SAP BW/ BW4HANA,"Data Architecture,SAP HANA,Technical Design,Data Cleansing,SAP BusinessObjects,SAP Applications,Data Lakes,Data Migration,SAP Business Suite,Data Analysis,SAP BI Accelerator,SAP NetWeaver Business Warehouse,Warehousing"
1376,"Supervisor, Mobility Solutions","Critical Thinking,Planning,Verbal Communication Skills,Professionalism,Interpersonal Communications,Multitasking,Operations,Microsoft PowerPoint,Customer Service,Microsoft Excel"
1377,"Manager/Senior Manager, Performance Specialist (Marketing & Media Solutions)","Gap Analysis,Digital Advertising,Planning,Presentations,Problem Solving,Strategic Planning,Marketing,Data Analysis,Strategic Thinking,Leadership,Storytelling,Dashboard,Digital Marketing"
1378,"CorpSec Manager, Urban Planning/Architecture","Communications,Corporate Governance,Governance,Leadership"
1379,"CorpSec Executive, Infrastructure/Architecture","Corporate Governance,Organizational Skills,Management,Business Administration"
1380,Cloud Engineer (AWS),"Infrastructure As A Service (IaaS),Cloud Infrastructure,Solution Architecture,AWS CloudFormation,Cloud Engineering,Sustainability Strategies,Market Trend,Technical Management,Linux,Containerization,Communications,Terraform,Environmental Social And Corporate Governance (ESG),Sustainable Business,Cloud Operations,Ansible,Cloud Technologies,Sustainability Reporting,Consulting,DevOps,Scalability,Amazon Web Services,Multiplatform,Automation,Problem Solving,Reliability,Maintainability"
1381,Cloud Engineer,"Service Level Objectives,Application Programming Interface (API),Microsoft Azure,Microservices,Google Cloud Platform (GCP),Military Security,Linux Servers,Cloud Engineering,Docker (Software),Kubernetes,Financial Technology (FinTech),API Design,Magnetic Resonance Imaging,Python (Programming Language),Terraform,Machine Learning,Ansible,Cloud Management,Cloud Technologies,Observability,MLOps (Machine Learning Operations),gRPC,OpenMP,Computer Science,Amazon Web Services,Nvidia CUDA,Workflow Management"
1382,Solutions Engineer,"Debugging,Technical Acumen,Application Programming Interface (API),Mobile Application Development,Android (Operating System),Github,Responsive Web Design,Communications,PHP (Scripting Language),Emerging Technologies,Asynchronous Javascript and XML (AJAX),Mobile Strategy,Solution Architecture,Document Management,Problem Solving,RESTful API,Java (Programming Language),Learning Development,Product Knowledge,Electronic Documents,Product Engineering,Product Roadmaps,Productivity Software,Autodesk,HyperText Markup Language (HTML),Private Investment In Public Equity,Cascading Style Sheets (CSS),JQuery,Image And Video Compression,JSON,JavaScript (Programming Language),Product Demonstration,C (Programming Language),Software Development,Apple IOS,Innovation,Prioritization,Presales,Sales,Technical Support,Editing,Blogs,Usability,Customer Service,DocuSign (Software)"
1383,Solutions Engineer - Singapore,"Infrastructure Architecture,Microservices,Pre-Sales Engineering,Value Propositions,Calculators,Scheduling,Terraform,Cloud Operations,Technological Change,DevOps,Operations Security,Sales Engineering,Business Development,Presales,Sales"
1384,Cloud Engineer (Azure),"Infrastructure As A Service (IaaS),Cloud Infrastructure,Microsoft Azure,Cyber Security,Market Trend,Technical Management,Linux,Containerization,Communications,Terraform,Cloud Operations,Ansible,Cloud Technologies,Technology Solutions,DevOps,Solution Architecture,Windows PowerShell,Scalability,Operations,Automation,Innovation,Reliability,Research,Problem Solving,Maintainability"
1385,Cloud Solutions Engineer (6 Months Contract),"Value Creation,Business Objectives,Enthusiasm,Cloud Computing,Solution Delivery,Planning,Microsoft Azure,Cloud Strategy,Cloud Infrastructure,Communications,Microsoft Certified Systems Engineer,Enterprise Architecture,Cloud Management,Hybrid Cloud Computing,AWS Certified Solutions Architect,Software As A Service (SaaS),DevOps,Computer Engineering,Risk Management,Scalability,Computer Science,Governance,Information Technology,Amazon Web Services,Management,Microsoft PowerPoint,Inventory Staging,Safety Assurance,Artificial Intelligence"
1386,"Cloud Infrastructure Specialist, Data Center Operations","Service Management,Implement Projects,Verbal Communication Skills,Amazon Web Services,Hardware Troubleshooting,Linux,Creativity,Management,Operations,Data Centers,Troubleshooting (Problem Solving)"
1387,Cloud Engineer,"Firewall,Debugging,Azure DevOps,Software Architecture,Cloud Infrastructure,Solution Design,Microsoft Azure,Planning,Cloud Strategy,Microservices,Application Development,Virtual Private Networks (VPN),Cloud Engineering,Network Storage,Cloud Operations,Cloud Services,Professionalism,Python (Programming Language),Emerging Technologies,Virtualization,Presentations,Enterprise Application Software,Risk Analysis,Enterprise Security,Network Infrastructure,Resilience,Problem Solving,Project Management,Verbal Communication Skills,Operations Support Systems,Cloud Computing Architecture,Ruby (Programming Language),Scripting,DevOps,Network Segmentation,Energy System Transition,Computer Engineering,Enterprise Application Integration,Architectural Design,Release Management,Windows PowerShell,CI/CD,Security Policies,Amazon Web Services,Network Routing,Innovation,Operations,Agile Methodology,Templates,Reliability,Workflow Management"
1388,Cloud Engineer (Cloud Platform Engineering),"Cloud Infrastructure,Microsoft Azure,Cloud Computing Architecture,Cloud-Native Computing,Cloud Services,Cloud Engineering,Influencing Skills,Linux,YAML,Python (Programming Language),Terraform,Process Driven Development,Ansible,Cloud Security,Cloud Technologies,Systems Architecture,Amazon Web Services,Backup Devices,Firewall,DevOps,Solution Architecture,JSON,Scalability,Computer Science,Information Technology,English Language,Reliability,Go (Programming Language),Maintainability,Innovation,Mortgage-Backed Securities"
1389,Solutions Engineer - Workvivo,"Sales Process,Cloud Computing,Solution Selling,Zoom Rooms,Selling Techniques,Communications,Finance,Market Trend,Single Sign-On (SSO),Collaborative Software,Document Management Systems,Application Programming Interface (API),Active Directory,Marketing,Channel Sales,Cyber Security,Amazon Web Services,Consulting,Automotive Technologies,User Provisioning,Security Assertion Markup Language (SAML),English Language,Software As A Service (SaaS),Sales,Customer Relationship Management,New Product Development,Leadership,Innovation,Zoom (Video Conferencing Tool),Customer Service"
1390,DevOps/Cloud Engineer - Fresh Grad,"Tcpdump,Cloud Services,Linux,Technology Research,Problem Solving,DevOps,Artificial Intelligence,Netstat,Computer Science,Merchandising,Animations"
1391,Solutions Engineer - ASEAN,"Product Demonstration,DevSecOps,Security Operations (SecOps),Planning,Microsoft Azure,Microservices,Incident Response,Query Languages,Endpoint Security,Resourcefulness,Technical Presentations,Data Analysis,Python (Programming Language),Machine-Generated Data,Technical Communication,Cloud Access Security Broker Tools (CASBs),Log Management And Intelligence,Observability,Security Information And Event Management (SIEM),Software Engineering,Software Sales,Pre-Sales Engineering,SQL (Programming Language),Scripting,Amazon Web Services,Software As A Service (SaaS),Threat Detection,DevOps,Public Cloud,Application Performance Management,Architectural Design,Computer Science,Regular Expressions,Presales,Software Development,Business To Business,Demonstration Skills,Dashboard"
1392,Junior Solutions Engineer (intern),"Technical Sales,Technical Engineering,Communications,Engineering Management,Teamwork,Technical Presentations,Market Requirements Documents,Computational Fluid Dynamics,Customer Success Management,FastTrack,Presentations,Electrical Engineering,Mechanical Engineering,Computer Engineering,Data Centers,Microsoft Excel,Technical Writing,Request For Proposal,Microsoft PowerPoint,Space Planning,Optometry"
1393,Site Reliability Engineer (Cloud) - Infrastructure Engineering,"Database Administration,Database Design,Nginx,Private Cloud,Public Cloud,Microservices,Unit Testing,Analytical Skills,Courage,Cloud Services,Collaboration,Kubernetes,Content Delivery Networks,Communications,Python (Programming Language),Cloud Operations,Ansible,Java (Programming Language),File Systems,Lightweight Directory Access Protocols,Scalability,Systems Analysis,Content Creation,Scripting,Infrastructure Automation,Computer Engineering,TikTok,Build Tools,CI/CD,Computer Science,Data Security,Information Technology,Amazon Web Services,Electrical Engineering,C (Programming Language),Data Centers,Creativity,Operations,Reliability,Automation,Go (Programming Language),Demonstration Skills,Building Automation,User Interface (UI) Design"
1394,Software Architect,"Software Design,Azure DevOps,Cloud Services,Emerging Technologies,Resilience,React.js (Javascript Library),Business Requirements,Front End Design,Microservices,DevOps,Process Improvement,Architectural Design,CI/CD,Computer Science,Amazon Web Services,Communications,Mentorship,Information Technology,Technology Strategies,Innovation"
1395,"Security Architect, Global Technology Applied Research","Business Objectives,Cryptography,Microsoft Azure,Applied Research,TCP/IP,Emerging Technologies,NIST Cybersecurity Framework (CSF),Teamwork,Internet Protocol Security (IP SEC),Security Requirements Analysis,Quantum Computing,Key Management,Quantum Information Sciences,Cyber Security,Cyber Security Policies,Research And Development,Domain Name System Security Extensions,Financial Services,Institutional Investing,Relationship Building,Computer Science,Management,Research,Technical Writing,Information Technology,Mental Health"
